Event.Date,Location,Country,Aircraft.Category,Make,Model,Injury.Severity,Aircraft.damage,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,severe_injuries,total_injuries,estimated_passengers,fatal_injury_rate,serious_injury_rate
2011-11-17,"Ulysses, PA",United States,Airplane,BEECH,95-C55,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0
2011-11-17,"Ormond Beach, FL",United States,Airplane,CESSNA,A150M,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-18,"Casper, WY",United States,Airplane,CESSNA,T337,Fatal,Substantial,2.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-11-18,"Pine Mountain, GA",United States,Airplane,BELLANCA,17-30A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-18,"Pomona, CA",United States,Airplane,MOONEY,M20M,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-11-18,"Toronto, Canada",Canada,Airplane,EMBRAER,EMB-145LR,Non-Fatal,Unknown,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-19,"Lyman, MS",United States,Airplane,BEECH,C-45G,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-19,"Mulberry, FL",United States,Airplane,ERCOUPE,415-C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.3333333333333333
2011-11-19,"Boulder City, NV",United States,Airplane,STINSON,108-1,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-19,"Denver, CO",United States,Airplane,GLOBE,GC-1B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-20,"Lusby, MD",United States,Airplane,BEECH,V35,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2011-11-20,"Ashton, ID",United States,Airplane,AMERICAN CHAMPION AIRCRAFT,8GCBC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-20,"Plato Center, IL",United States,Airplane,SKYKITS,SAVANNAH VGW,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-11-20,"Bunn, NC",United States,Airplane,BRAY VERLE G JR,KITFOX IV 1200,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-20,"New Orleans, LA",United States,Airplane,CIRRUS DESIGN CORP,SR20,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2011-11-22,"Brooksville, FL",United States,Airplane,CIRRUS DESIGN CORP,SR20,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-22,"Princeton, MN",United States,Airplane,CESSNA,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-22,"Bulverde, TX",United States,Airplane,Grumman American,AA-5A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2011-11-22,"Alto Alegre, Brazil",Brazil,Airplane,CESSNA,210,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-11-23,"Center, TX",United States,Airplane,FENTON,DAVIS DA-2A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-23,"Moline, IL",United States,Airplane,CESSNA,550,Non-Fatal,Substantial,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-23,"Gainesville, TX",United States,Airplane,AVIAT AIRCRAFT INC,A-1B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-23,"Talkeetna, AK",United States,Airplane,CESSNA,A185F,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-23,"Quibdo, Colombia",Colombia,Airplane,PIPER,PA23,Non-Fatal,Minor,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-23,"Machala, Spain",Spain,Airplane,PIPER,PA36,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-24,"Caribbean Sea, Caribbean Sea",UN,Airplane,PIPER AIRCRAFT INC,PA 46-350P,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
2011-11-24,"Apache Junction, AZ",United States,Airplane,ROCKWELL,690,Fatal,Destroyed,2.0,Turbo Prop,6.0,0.0,0.0,6.0,6.0,7.0,0.8571428571428571,0.0
2011-11-24,"Bern, WI",United States,Airplane,DIAMOND AIRCRAFT IND INC,DA 20-C1,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-11-24,"West Milton, OH",United States,Airplane,BEECH,23,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-11-25,"Sedona, AZ",United States,Airplane,CESSNA,310I,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-25,"Lincoln Park, NJ",United States,Airplane,CESSNA AIRCRAFT CO,162,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2011-11-25,"Quito, Spain",Spain,Helicopter,BELL,212,Non-Fatal,Substantial,2.0,Turbo Shaft,0.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0
2011-11-25,"Quinton, VA",United States,Airplane,ANATRA BART T,VANS RV-7A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-25,"Branson, MO",United States,Airplane,CESSNA,182L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-25,"Hackensack, MN",United States,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,Fatal,Substantial,1.0,Reciprocating,1.0,1.0,0.0,2.0,2.0,3.0,0.3333333333333333,0.3333333333333333
2011-11-26,"Crystal Lake, IL",United States,Airplane,CIRRUS DESIGN CORP,SR20,Fatal,Substantial,1.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
2011-11-26,"Tallapoosa, GA",United States,Airplane,CESSNA,177RG,Fatal,Substantial,1.0,Reciprocating,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0
2011-11-26,"Mescalero, NM",United States,Airplane,CESSNA,182R,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2011-11-26,"Huambo, Angola",Angola,Airplane,GULFSTREAM AMERICAN CORP.,G 1159,Non-Fatal,Substantial,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-26,"Minas Gerias, Brazil",Brazil,Airplane,CIRRUS,SR20,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2011-11-27,"Hernando, FL",United States,Airplane,SMITH MINIPLANE,DSA-4,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-28,"Napa, CA",United States,Airplane,CESSNA,172K,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-28,"Fort Collins, CO",United States,Airplane,REMOS AIRCRAFT GMBH,REMOS GX,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-29,"Riverwoods, IL",United States,Airplane,PIPER,PA-31-350,Fatal,Substantial,2.0,Reciprocating,3.0,1.0,1.0,4.0,5.0,6.0,0.5,0.16666666666666666
2011-11-29,"Nantucket, MA",United States,Airplane,CESSNA,402B,Non-Fatal,Minor,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-29,"Chuathbaluk, AK",United States,Airplane,CESSNA,207,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-11-30,"New Orleans, LA",United States,Airplane,"PIPER AIRCRAFT, INC.",PA-31,Fatal,Minor,2.0,Reciprocating,1.0,1.0,0.0,2.0,2.0,3.0,0.3333333333333333,0.3333333333333333
2011-11-30,"Hailey, ID",United States,Airplane,PIPER,PA-32RT-300T,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.3333333333333333
2011-11-30,"Fredericksburg, TX",United States,Airplane,CESSNA,305A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-01,"Seattle, WA",United States,Airplane,PIPER,PA-44-180,Non-Fatal,Substantial,2.0,Reciprocating,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666
2011-12-01,"Fulton, NY",United States,Airplane,Wing John R,Wittman Tailwind,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-12-01,"Wingate, NC",United States,Helicopter,BELL,206L-3,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-01,"Gulf Of Mexico,",United States,Helicopter,BELL HELICOPTER TEXTRON CANADA,407,Non-Fatal,Unknown,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-01,"Schenectady, NY",United States,Airplane,CESSNA,172P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-01,"Cerro Escalera, Peru",Peru,Airplane,CESSNA,TU206,Fatal,Substantial,1.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
2011-12-01,"Modesto, CA",United States,Airplane,BOEING,757-222,Non-Fatal,Unknown,2.0,Turbo Jet,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2011-12-01,"Chicago, IL",United States,Airplane,BOEING,737-7H4,Non-Fatal,Unknown,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-02,"Midland, TX",United States,Airplane,BEECH,F90,Non-Fatal,Destroyed,1.0,Turbo Prop,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2011-12-02,"Caroleen, NC",United States,Airplane,NUSE GEORGE,F1H ROCKET,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-02,"Ocoee, FL",United States,Airplane,CESSNA,560XL,Non-Fatal,Unknown,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-02,"San Carlos, CA",United States,Airplane,BEECH,76,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-02,"Oakland, CA",United States,Airplane,BOEING,737-7H4,Non-Fatal,Unknown,2.0,Turbo Fan,0.0,2.0,1.0,2.0,3.0,4.0,0.0,0.5
2011-12-02,"Maldives, Maldives",Maldives,Airplane,BOEING,777,Unknown,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-03,"Silverton, CO",United States,Airplane,SOCATA,TB21,Fatal,Substantial,1.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
2011-12-03,"Wauseon, OH",United States,Airplane,CESSNA,172N,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-03,"Denver International Airport, CO",United States,Airplane,BEECH,1900D,Unknown,Minor,2.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-04,"St. Ignace, MI",United States,Airplane,PIPER,PA-32-260,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2011-12-04,"Courtland, AL",United States,Airplane,THOMPSON TOMMY W,LOEHLE P5151,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2011-12-04,"Belhaven, NC",United States,Airplane,CESSNA,172D,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-04,"Seoul, South Korea",South Korea,Airplane,BOEING,737,Unknown,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-04,"McKinney, TX",United States,Airplane,AVIAT AIRCRAFT INC,A-1C-180,Non-Fatal,Unknown,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2011-12-04,"Jacksonville, FL",United States,Airplane,CIRRUS DESIGN CORP,SR20,Non-Fatal,Unknown,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-07,"Waipahu, HI",United States,Helicopter,ROBINSON HELICOPTER,R22 BETA,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-07,"Davis, CA",United States,Airplane,PIPER,PA-38-112,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-07,"Roma, Australia, Australia",Australia,Airplane,CESSNA,210,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-12-08,"Las Vegas, NV",United States,Helicopter,EUROCOPTER FRANCE,AS350B2,Fatal,Destroyed,1.0,Turbo Shaft,5.0,0.0,0.0,5.0,5.0,6.0,0.8333333333333334,0.0
2011-12-08,"Coupeville, WA",United States,Airplane,PIPER,PA-28R-200,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-12-08,"Festus, MO",United States,Airplane,Shook,Rans S-12,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-08,"Kaltag, AK",United States,Airplane,PIPER,PA-31-350,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-08,"Batavia, OH",United States,Airplane,CURTISS WRIGHT,P40M,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2011-12-09,"Venice, FL",United States,Airplane,CESSNA,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-09,"Sioux Falls, SD",United States,Airplane,CESSNA,421C,Fatal,Substantial,2.0,Reciprocating,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0
2011-12-09,"Watertown, SD",United States,Airplane,Beech,C23,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-09,"Pampa, TX",United States,Airplane,CESSNA,421B,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-09,"Atlanta, GA",United States,Airplane,BOEING,737-732,Non-Fatal,Minor,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-09,"Sao Bento do Sul, Brazil",Brazil,Helicopter,ROBINSON,R44,Fatal,Substantial,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-12-10,"Chickasha, OK",United States,Airplane,PIPER,PA-28-235D,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2011-12-10,"Lowman, ID",United States,Airplane,CESSNA,182C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-10,"Furnace Creek, CA",United States,Airplane,GRUMMAN,AA5,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-10,"Surprise, AZ",United States,Airplane,VANS,RV7 - A,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-12-10,"Armistead, CA",United States,Airplane,CROSLEY,VANS RV-8,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-12-10,"Goose Bay, Canada",Canada,Airplane,BEECH,1900,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-11,"Somerville, TN",United States,Airplane,SHAW DOUGLAS WAYNE,RANS S 7,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-12-13,"Friday Harbor, WA",United States,Airplane,PIPER,PA-22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-13,"Rock Springs, WY",United States,Helicopter,BELL,407,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,5.0,0.0,5.0,5.0,6.0,0.0,0.8333333333333334
2011-12-14,"Tucson, AZ",United States,Helicopter,ROBINSON HELICOPTER,R22 BETA,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2011-12-15,"Phoenix, AZ",United States,Airplane,CIRRUS DESIGN CORP.,SR22,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.0
2011-12-15,"Ottawa, Canada",Canada,Airplane,CESSNA,177A,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2011-12-15,"Nanwalek, AK",United States,Airplane,CESSNA,U206G,Non-Fatal,Substantial,1.0,Reciprocating,0.0,4.0,0.0,4.0,4.0,5.0,0.0,0.8
2011-12-15,"Midland, TX",United States,Airplane,BEECH,95-B55,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-15,"Hughes, AK",United States,Airplane,PIPER,PA-31-350,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-16,"Farmville, VA",United States,Airplane,CIRRUS DESIGN CORP,SR22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-16,"Cheyenne, WY",United States,Airplane,BEECH,J35,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-16,"Merry Hill, NC",United States,Airplane,PIPER,PA-38-112,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2011-12-16,"Panacea, FL",United States,Airplane,ERCOUPE,415-C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-17,"Mesquite, NV",United States,Airplane,CESSNA,208,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2011-12-17,"Montague, MA",United States,Airplane,CESSNA,120,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-17,"Atchison, KS",United States,Airplane,LUSCOMBE,8E,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-18,"Clewiston, FL",United States,Airplane,CESSNA,T210L,Non-Fatal,Minor,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-18,"Loreauville, LA",United States,Airplane,QUICKSILVER,MXL II,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
2011-12-19,"Lawrenceville, GA",United States,Airplane,PIPER,PA-44-180,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-19,"McMurdo, AY",AY,Airplane,UNIVERSITY OF KANSAS,MERIDIAN,Unknown,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-20,"Bryan, TX",United States,Airplane,PIPER,PA-32-260,Fatal,Substantial,1.0,Reciprocating,5.0,0.0,0.0,5.0,5.0,6.0,0.8333333333333334,0.0
2011-12-20,"Denton, TX",United States,Airplane,CESSNA,172R,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,2.0,1.0,3.0,4.0,0.25,0.0
2011-12-20,"Morristown, NJ",United States,Airplane,SOCATA,TBM 700,Fatal,Destroyed,1.0,Turbo Prop,5.0,0.0,0.0,5.0,5.0,6.0,0.8333333333333334,0.0
2011-12-20,"Yogyakarta, Indonesia",Indonesia,Airplane,Boeing,737,Non-Fatal,Substantial,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-21,"Fall Branch, TN",United States,Helicopter,HUGHES,369D,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-21,"Kwigillingok, AK",United States,Airplane,CESSNA,207A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2011-12-22,"Nashville, PA",United States,Airplane,CESSNA,441,Fatal,Substantial,2.0,Turbo Prop,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-12-22,"Marysville, OH",United States,Airplane,AMERICAN CHAMPION AIRCRAFT,8KCAB,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-12-22,"Denver, CO",United States,Airplane,BOEING,737-7H4,Non-Fatal,Minor,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-24,"McArthur, OH",United States,Airplane,BEECH,19A,Fatal,Substantial,1.0,Reciprocating,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0
2011-12-26,"Simsbury, CT",United States,Helicopter,CHAPEL ROBERT B,AERIAL,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-26,"Knoxville, TN",United States,Airplane,CESSNA,150H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2011-12-26,"Green Cove Springs, FL",United States,Helicopter,BELL,206B,Fatal,Destroyed,1.0,Turbo Shaft,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0
2011-12-26,"Venice, FL",United States,Airplane,AERO COMMANDER,560-F,Fatal,Substantial,2.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-12-26,"St. Paul, MN",United States,Airplane,CESSNA,182J,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-26,"Marathon, FL",United States,Airplane,CLASSIC AIRCRAFT CORP,WACO YMF5,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-27,"Concord, CA",United States,Airplane,RYAN,NAVION,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
2011-12-28,"Lebanon, OH",United States,Airplane,PIPER,PA-28-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,3.0,1.0,3.0,4.0,5.0,0.0,0.6
2011-12-28,"Ft. Lauderdale, FL",United States,Airplane,CESSNA,650,Non-Fatal,Substantial,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-28,"Eldorado, TX",United States,Airplane,MAULE,M-7-235,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-29,"Picayune, MS",United States,Airplane,MITSUBISHI,MU-2B-20,Non-Fatal,Substantial,2.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-29,"Andres Bello,Tachira, Venezuela",Venezuela,Airplane,PIPER,PA28,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2011-12-30,"Mansfield, MA",United States,Airplane,KOTH LARRY,JABIRU CALYPSO,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2011-12-30,"Marion, TX",United States,Airplane,FLEET,FLEET 16B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-30,"Raleigh, NC",United States,Airplane,PIPER,PA-28-161,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-31,"Jacksonville, FL",United States,Airplane,PIPER,PA-25-235,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2011-12-31,"Elk Rapids, MI",United States,Airplane,PIPER,PA-32-260,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5
2012-01-01,"Willimantic, CT",United States,Airplane,HANEY JOHN F B,SEASTAR XP,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-01-01,"Lohn, TX",United States,Helicopter,CONTINENTAL COPTERS INC.,47G2,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0
2012-01-02,"Eureka, CA",United States,Airplane,MCADAM W E,CHRISTEN EAGLE II,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-01-02,"River Ranch, FL",United States,Airplane,MAULE,M-5-180C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-01-02,"Shelter Island, NY",United States,Airplane,PIPER,PA-34-200T,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-01-02,"Del Norte, CO",United States,Airplane,PIPER,PA-18-135,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-01-03,"Truth or Consequences, NM",United States,Airplane,BUTLER JOHN R,SX 300,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
